application_id,household_id,cycle_id,caseworker_id,submitted_at,amount_requested,need_category,stated_need_amount,days_since_hardship_onset,prior_applications_count,days_since_last_application,referral_source,application_channel,application_completeness,documentation_provided,status
225,334f99e2-dc74-49f7-9158-e0944703d734,2,6,2024-11-29T09:00:00,25033.66,food,21738.71,4,0,,self,caseworker_submitted,0.653,False,auto_approved
223,b1cc56cb-7a5f-4928-b880-87f50ed7c565,2,5,2024-11-02T09:00:00,41572.13,medical,40285.55,5,0,,caseworker_outreach,in_person,0.483,True,auto_approved
184,d8fa5ff5-1dd9-418d-8eb9-7dd629101db3,2,9,2024-11-29T09:00:00,27034.61,utilities,28189.93,3,0,,caseworker_outreach,in_person,0.696,True,auto_approved
180,a4de4fb1-237c-4faa-a943-dcd87ac8daf8,2,6,2024-11-13T09:00:00,24894.28,food,23647.01,15,0,,caseworker_outreach,online,0.884,True,awarded
229,fdfff71a-7064-4b81-a4d7-f2a399025115,2,8,2024-11-14T09:00:00,75840.42,childcare,66800.54,101,0,,ngo_partner,in_person,0.532,False,awarded
154,100ae852-e9ef-4aa9-973e-d6fffb2d8bb7,2,2,2024-11-27T09:00:00,31537.64,food,28038.24,7,0,,self,in_person,0.869,False,appealed
247,26534011-60a9-4659-b223-7898cbcc3dd6,2,3,2024-11-09T09:00:00,60074.53,utilities,62811.7,44,0,,self,in_person,0.511,True,awarded
176,34b5313d-cded-4857-8dc1-0cc6b6aed095,2,3,2024-11-30T09:00:00,22844.37,food,21571.67,25,0,,prior_beneficiary,caseworker_submitted,0.587,True,deferred
143,b7acf56f-994b-4dca-8cfc-f880f5ddb07a,2,4,2024-11-22T09:00:00,31257.71,medical,32454.42,10,0,,self,phone,0.66,True,awarded
221,0504d03d-f578-42dc-a755-2752fdbecf42,2,6,2024-11-04T09:00:00,18297.07,food,18456.31,6,0,,self,phone,0.565,True,awarded
155,30b6e31b-d513-452f-850f-03f459bd7953,2,6,2024-11-01T09:00:00,26188.04,education,23417.92,148,0,,caseworker_outreach,in_person,0.558,True,deferred
163,52f71576-17b2-4e7e-b7b3-89a92a0befd1,2,2,2024-11-11T09:00:00,18837.68,food,20816.08,12,0,,community_leader,in_person,0.637,True,deferred
134,943b2a60-c8b3-40de-8742-2f5fe695d8c8,2,6,2024-11-11T09:00:00,29197.28,other,33106.89,43,0,,caseworker_outreach,in_person,0.613,True,deferred
128,b486afa0-2ef2-49d9-baae-b20f921c848e,2,7,2024-11-06T09:00:00,83609.98,medical,93677.24,1,0,,community_leader,caseworker_submitted,0.602,True,deferred
179,3f45805c-1f36-4dcc-af29-c851763d7cdc,2,7,2024-11-08T09:00:00,39791.37,medical,45568.3,16,0,,prior_beneficiary,in_person,0.611,False,deferred
185,98e83d2c-b14c-4ae4-9519-c2c74798fd12,2,6,2024-11-12T09:00:00,24927.61,medical,28149.61,57,0,,prior_beneficiary,in_person,0.389,False,appealed
242,b7f65a73-6b59-41e1-9131-0d307cf90936,2,6,2024-11-09T09:00:00,58458.36,rent_arrears,57657.08,2,0,,ngo_partner,phone,0.544,True,awarded
217,99b7b06c-be58-4dbe-bfe4-cf4e8be34881,2,6,2024-11-19T09:00:00,8860.34,medical,8678.73,9,0,,prior_beneficiary,caseworker_submitted,0.764,True,awarded
187,62153a9e-67c8-425b-9ed8-0862cf02d255,2,3,2024-11-08T09:00:00,18228.87,food,16066.0,11,0,,self,online,0.879,True,awarded
137,7100725a-ccbe-47d1-b15e-dc0b8a332cd4,2,8,2024-11-28T09:00:00,53693.15,rent_arrears,47629.16,13,0,,self,phone,0.677,False,appealed
190,a0622d64-e667-42d1-abdf-a2453f525e3a,2,1,2024-11-12T09:00:00,3000,medical,3308.74,16,0,,self,in_person,0.545,True,deferred
186,e5d05173-3f64-411c-ad88-30f69dfc4588,2,1,2024-11-24T09:00:00,14504.17,medical,14605.88,1,0,,caseworker_outreach,online,0.765,True,deferred
208,f55c4d38-6304-4594-a948-86c94aa2a7f9,2,10,2024-11-07T09:00:00,50207.4,medical,49251.69,2,0,,ngo_partner,in_person,0.558,True,closed
222,63f8d386-6e92-436e-bbdb-3e678dbeeaac,2,5,2024-11-02T09:00:00,28805.34,rent_arrears,25155.99,24,0,,community_leader,in_person,0.727,True,deferred
152,49fecd0e-5844-4038-9612-2f82fcc2e902,2,2,2024-11-28T09:00:00,92152.63,childcare,85756.24,16,0,,self,online,0.795,True,deferred
252,4d6636a4-2e43-48ee-bac2-adc0ed72cce6,2,7,2024-11-06T09:00:00,36855.12,childcare,40529.54,12,0,,prior_beneficiary,in_person,0.558,False,deferred
164,ad615937-b4a1-4719-b435-a0f62c2c28de,2,1,2024-11-25T09:00:00,16944.03,food,19004.88,40,0,,caseworker_outreach,in_person,0.547,True,deferred
193,8299a8af-cd9c-4805-8852-d127256019ac,2,8,2024-11-14T09:00:00,26732.13,food,28999.21,49,0,,community_leader,phone,0.508,False,deferred
246,3cca0a20-6db0-49bc-9a11-97e7d8886d9f,2,4,2024-11-17T09:00:00,17105.66,utilities,17471.75,25,0,,community_leader,caseworker_submitted,0.587,False,deferred
182,c0933b96-34d5-45e8-a1f1-891b7a03f517,2,9,2024-11-19T09:00:00,32245.71,medical,35356.67,34,0,,self,phone,0.668,True,withdrawn
150,216102bf-66e2-455b-8a06-2d6d07187061,2,3,2024-11-07T09:00:00,17906.09,utilities,19500.29,0,0,,ngo_partner,online,0.66,True,closed
146,429ccb8d-f1bd-4898-a9af-064a6f876f72,2,3,2024-11-22T09:00:00,4664.51,medical,4300.5,6,0,,self,in_person,0.508,False,deferred
195,d8c235ef-de22-4d7b-aabf-fa27f7562ebb,2,10,2024-11-01T09:00:00,22022.74,childcare,23732.22,24,0,,ngo_partner,online,0.515,True,closed
167,687658f8-d30c-4bf4-8246-d3541cd97221,2,9,2024-11-19T09:00:00,38220.51,utilities,43151.13,22,0,,ngo_partner,in_person,0.609,True,closed
160,ce088f2e-221c-4d0a-bbe9-8c2d6bbbdc02,2,8,2024-11-04T09:00:00,9532.77,medical,9386.02,25,0,,self,online,0.749,True,deferred
243,3d5601d3-61f3-46e5-b520-c76a3f4ba33d,2,9,2024-11-20T09:00:00,3000,medical,3067.03,15,0,,caseworker_outreach,online,0.628,True,audit_approved
168,d2585243-696d-4a4a-98af-8b8cfdaec58d,2,8,2024-11-12T09:00:00,3000,medical,2674.83,22,0,,self,in_person,0.472,True,deferred
198,68b0e55e-53a4-4403-b7c8-8754fba12e71,2,1,2024-11-15T09:00:00,3000,childcare,3295.33,23,0,,prior_beneficiary,online,0.671,True,deferred
233,c7e52452-770c-4159-91c7-4091a4bf6d26,2,6,2024-11-18T09:00:00,3000,utilities,3237.05,2,0,,community_leader,caseworker_submitted,0.564,True,deferred
165,e225ac00-ac40-4504-88f5-8797b540154e,2,1,2024-11-07T09:00:00,9736.12,food,8805.4,8,0,,caseworker_outreach,phone,0.69,True,audit_approved
230,4905bfa2-397f-44aa-919c-57380a8c5390,2,2,2024-11-21T09:00:00,20501.62,food,18773.99,3,0,,self,in_person,0.398,False,deferred
202,6451fef1-2e5f-4cc6-8b27-93800b32ca1f,2,6,2024-11-17T09:00:00,30511.95,childcare,33227.69,18,0,,self,in_person,0.609,True,closed
226,56f1f79a-1fe7-4690-b928-bb9e72911c8f,2,9,2024-11-28T09:00:00,3000,food,3287.81,16,0,,self,phone,0.787,True,deferred
204,7ee1cdf7-acea-40c1-ae4e-43aa39dee488,2,6,2024-11-26T09:00:00,3000,funeral,2991.21,17,0,,community_leader,in_person,0.739,True,closed
151,fe43e6fc-d9b6-468d-9302-8c34984cd555,2,4,2024-11-25T09:00:00,3000,other,3281.44,24,0,,prior_beneficiary,phone,0.772,True,closed
173,2b40ab35-8d37-41db-a920-99a7158297c7,2,2,2024-11-09T09:00:00,6268.1,medical,7062.93,8,0,,prior_beneficiary,in_person,0.693,False,closed
188,c2420a34-3cf9-40e2-8b6d-45cd5d32ccb1,2,9,2024-11-21T09:00:00,24111.58,education,22317.65,4,0,,ngo_partner,phone,0.644,True,deferred
135,78672cdc-91ea-425c-87d0-3fe1228c63fc,2,7,2024-11-16T09:00:00,3000,education,2659.49,25,0,,self,phone,0.577,True,closed
172,9c28c940-0679-4a98-bb7f-c44d63f5e6a6,2,9,2024-11-21T09:00:00,3000,education,3087.53,41,0,,self,online,0.7,True,closed
126,a6037457-96ef-474a-9f7f-364617e75cfe,2,10,2024-11-17T09:00:00,10637.6,childcare,10875.28,48,0,,self,caseworker_submitted,0.915,True,closed
236,d12d5897-ae47-429e-a727-7a6beab5f532,2,2,2024-11-30T09:00:00,6066.3,medical,6439.3,41,0,,self,online,0.742,True,deferred
178,e85164dd-1875-4776-a342-835f0c3d1824,2,3,2024-11-02T09:00:00,15467.44,utilities,17036.7,0,0,,community_leader,phone,0.689,True,closed
130,1d5c7610-5b3e-434c-a30f-904a18db177a,2,6,2024-11-06T09:00:00,3000,other,2986.63,1,0,,ngo_partner,in_person,0.723,True,closed
238,9e7d3138-7485-4d05-aedd-0d28ae04039f,2,7,2024-11-20T09:00:00,3000,utilities,3400.93,9,0,,self,caseworker_submitted,0.463,False,closed
156,2a515063-1f9b-4f8a-8a32-c649d4dbe03e,2,8,2024-11-26T09:00:00,13597.66,funeral,14758.08,11,0,,self,online,0.905,True,closed
129,054cb1c9-2599-4749-8a87-1fe40c281e38,2,7,2024-11-27T09:00:00,20996.9,medical,23170.74,8,0,,self,in_person,0.346,False,closed
132,155987ef-6959-455d-b3e3-06c584ed531f,2,9,2024-11-30T09:00:00,9278.72,childcare,9712.52,54,0,,community_leader,online,0.901,True,closed
219,149d331a-7005-4464-9a2b-170b5549f8b2,2,10,2024-11-29T09:00:00,5519.04,medical,5525.12,28,0,,self,in_person,0.933,True,closed
183,00180d2e-1996-4fc5-b349-3221cd1f3472,2,6,2024-11-04T09:00:00,3000,education,3441.8,8,0,,self,online,0.768,True,deferred
131,472e2437-903f-4751-9882-f0c52335c127,2,7,2024-11-14T09:00:00,3000,food,3356.6,14,0,,self,phone,0.688,True,closed
194,3877a352-31e7-482e-8e2d-bf691f7739e9,2,8,2024-11-13T09:00:00,10662.66,funeral,10859.2,6,0,,caseworker_outreach,phone,0.746,True,closed
181,404e2c9a-4024-4d2b-9883-88871ff10c9a,2,9,2024-11-29T09:00:00,3000,utilities,3050.93,50,0,,self,phone,0.612,True,deferred
145,2b38eb81-65db-4589-95ea-1a18ac296203,2,8,2024-11-30T09:00:00,3000,utilities,2636.6,7,0,,caseworker_outreach,online,0.721,True,deferred
251,8667805f-5500-4791-8f70-6464f2bc3569,2,5,2024-11-01T09:00:00,23186.33,rent_arrears,24709.21,26,0,,caseworker_outreach,in_person,0.358,False,closed
209,cdfadfb5-0748-40bd-8dbe-be7b0f2422bc,2,9,2024-11-03T09:00:00,3000,rent_arrears,3385.35,3,0,,caseworker_outreach,online,0.921,True,closed
127,cd0f112f-53a7-4693-a55b-5d67e6019b0f,2,6,2024-11-15T09:00:00,12284.56,funeral,11866.76,32,0,,caseworker_outreach,in_person,0.642,True,deferred
147,b2731d50-3bb6-4fea-a140-b620f5ab3eb5,2,1,2024-11-28T09:00:00,11107.11,rent_arrears,10849.97,8,0,,caseworker_outreach,in_person,0.514,False,deferred
166,31b58f85-cae0-42d5-ba06-b38ba0277386,2,1,2024-11-01T09:00:00,3000,medical,2908.79,4,0,,self,online,0.718,False,closed
237,8cb53752-b397-4d2a-8e6e-092056641861,2,4,2024-11-29T09:00:00,9839.36,food,11178.88,8,0,,self,in_person,0.654,True,closed
192,14430ffc-2d01-4bb3-b2b8-c69200c3cf79,2,9,2024-11-26T09:00:00,3000,education,3140.08,3,0,,community_leader,phone,0.819,True,deferred
148,b5edfaec-1c81-4abf-91a1-a2c86e76f810,2,2,2024-11-21T09:00:00,9642.13,utilities,9712.31,24,0,,self,caseworker_submitted,0.605,False,closed
133,81389a54-a1d6-47f1-bef4-55c1ed9cb020,2,7,2024-11-26T09:00:00,18512.62,other,18261.22,28,0,,caseworker_outreach,in_person,0.572,False,closed
169,05c9ae37-e12d-4aea-ab88-494a0f8962cb,2,2,2024-11-05T09:00:00,14312.48,education,14554.72,4,0,,self,in_person,0.617,True,deferred
197,d9a03133-f283-413f-ab53-a274babce0cd,2,10,2024-11-08T09:00:00,12912.91,rent_arrears,14088.19,28,0,,self,online,0.746,True,closed
142,6f74ae35-25ad-4cc1-8d73-1321378a04db,2,10,2024-11-09T09:00:00,12985.75,food,11519.79,13,0,,caseworker_outreach,phone,0.543,True,deferred
234,62948d04-bb80-4b6e-9de3-d1cfa1f8bfa2,2,3,2024-11-28T09:00:00,4699.19,other,4988.93,1,0,,ngo_partner,online,0.825,True,audit_approved
124,36bd45d4-aab6-462c-9a32-d8ac418d4a1b,2,10,2024-11-23T09:00:00,3000,education,3320.22,6,0,,caseworker_outreach,online,0.519,False,deferred
218,70bebfbd-dc11-42af-9655-8df25bb03b66,2,2,2024-11-26T09:00:00,20939.88,childcare,24025.54,30,0,,prior_beneficiary,phone,0.718,True,closed
136,ea28fc93-4149-4b3f-a8df-ae67f036cb08,2,10,2024-11-20T09:00:00,9625.14,other,10537.6,2,0,,self,in_person,0.898,True,closed
125,79a04f74-1054-4841-85f9-de08a1864e7a,2,8,2024-11-03T09:00:00,3000,childcare,2883.27,11,0,,caseworker_outreach,in_person,0.635,True,closed
210,74339f62-980f-4f57-b4bd-81dedb26b0d2,2,5,2024-11-13T09:00:00,3000,education,2922.08,13,0,,self,phone,0.669,False,deferred
240,017a9d98-0fce-4a40-b9fd-92ff9b888a29,2,4,2024-11-09T09:00:00,3000,other,2697.16,24,0,,ngo_partner,in_person,0.568,False,closed
138,f0980962-cf50-4f02-91e0-61ad9fbce174,2,3,2024-11-01T09:00:00,5823.19,other,5263.98,6,0,,self,in_person,0.554,True,closed
245,6da4b610-3ee0-4a46-a21f-c6c1259ccafe,2,5,2024-11-13T09:00:00,3000,rent_arrears,2694.87,16,0,,community_leader,phone,0.783,True,closed
200,57017327-c4bd-4eb9-8ac0-fbbb52f71759,2,7,2024-11-30T09:00:00,9007.83,education,8021.51,52,0,,prior_beneficiary,online,0.886,True,closed
175,29f0afb4-213b-4d8f-a4ae-4716aad7ba21,2,10,2024-11-05T09:00:00,5317.4,utilities,5645.17,25,0,,ngo_partner,in_person,0.762,False,deferred
250,33e8a4eb-c477-4a54-a79e-6922b23e5755,2,1,2024-11-29T09:00:00,3000,other,3240.27,44,0,,ngo_partner,online,0.896,True,deferred
215,f234b5ad-a9cf-4c48-852a-3a8546360098,2,2,2024-11-15T09:00:00,6567.59,childcare,5968.24,13,0,,ngo_partner,in_person,0.722,False,deferred
323,a28460fc-1218-44a3-9f3e-02d160714809,3,2,2024-12-26T09:00:00,109381.43,education,107337.61,8,0,,prior_beneficiary,phone,0.5,False,auto_approved
309,6877e43b-c57f-40b6-ad95-5c3b72decf0f,3,7,2024-12-03T09:00:00,133471.71,food,144809.88,12,0,,caseworker_outreach,online,0.774,True,auto_approved
362,52526a47-6ad1-4f6d-88d0-4b4f6d6ce016,3,8,2024-12-15T09:00:00,131971.08,medical,142250.56,56,0,,self,in_person,0.721,True,auto_approved
289,dabd4f70-0fe9-4695-9e86-364481d2fc85,3,3,2024-12-17T09:00:00,98337.49,education,99773.23,3,0,,caseworker_outreach,in_person,0.663,True,auto_approved
310,5e026f46-bef9-44ed-b9ab-644d1345acbf,3,9,2024-12-22T09:00:00,71517.57,food,68853.86,36,0,,ngo_partner,phone,0.967,True,auto_approved
374,f6a6b957-dfa6-4bb6-bebb-b9cdd1742740,3,6,2024-12-30T09:00:00,66610.29,medical,62114.75,38,0,,self,online,1.0,True,auto_approved
313,328802d3-4be3-4323-9fba-d2b1beaea32c,3,4,2024-12-09T09:00:00,67070.47,education,72622.15,31,0,,ngo_partner,caseworker_submitted,0.516,True,auto_approved
358,a1738257-49e7-4d9d-8e69-b2173861c023,3,1,2024-12-13T09:00:00,69854.47,medical,64057.84,16,0,,caseworker_outreach,caseworker_submitted,1.0,True,auto_approved
373,d77761cd-443d-4e73-bb9b-8fb52436b254,3,9,2024-12-25T09:00:00,95564.78,medical,92041.36,8,0,,self,in_person,0.63,False,auto_approved
349,5d94fba8-9e03-42f8-b26b-2a388e940408,3,2,2024-12-07T09:00:00,86056.37,education,90643.89,10,0,,caseworker_outreach,in_person,0.858,True,auto_approved
333,d9ba4c41-97c6-419e-ab50-3d48626c03ae,3,7,2024-12-13T09:00:00,124878.37,medical,134027.48,20,1,59,caseworker_outreach,phone,0.372,False,auto_approved
295,780616de-0f37-4ce4-8a9d-8af1ca2b9c2d,3,5,2024-12-29T09:00:00,69387.05,food,75397.12,62,0,,self,in_person,0.458,True,auto_approved
311,ba3c32be-6f67-4376-ab7b-cca6736d6c31,3,5,2024-12-12T09:00:00,120415.45,medical,109459.37,10,0,,caseworker_outreach,in_person,0.495,True,auto_approved
361,538970b1-c02d-4c56-a70b-0a05268e929a,3,7,2024-12-03T09:00:00,92569.41,food,86861.13,31,0,,caseworker_outreach,online,0.631,False,auto_approved
325,314903c3-356a-4a0e-ac01-7496992b05bd,3,5,2024-12-08T09:00:00,87641.43,food,80352.08,39,0,,self,online,0.745,True,auto_approved
271,5572dc83-1e4e-4532-b626-afab1b1b2799,3,10,2024-12-04T09:00:00,112600.83,food,102542.71,6,1,61,ngo_partner,phone,0.86,True,auto_approved
312,80c64ae6-42bb-425b-955c-a93dd248a59c,3,5,2024-12-18T09:00:00,99470.72,rent_arrears,113427.84,102,0,,ngo_partner,online,0.621,True,auto_approved
324,a9feecf7-6231-42d0-914a-41af8a475d75,3,8,2024-12-29T09:00:00,74397.17,food,77825.17,0,0,,self,phone,0.829,True,auto_approved
344,c972ec01-12e3-44c8-a342-3cc05704410d,3,9,2024-12-15T09:00:00,39946.35,food,39036.02,0,0,,community_leader,online,0.987,True,auto_approved
351,22f86062-1051-4312-b55f-b4be9148af9b,3,6,2024-12-04T09:00:00,71884.72,childcare,71272.13,1,0,,caseworker_outreach,phone,0.871,True,auto_approved
328,ca2a6efc-ca75-4817-8e10-297d2ed6d4fd,3,3,2024-12-27T09:00:00,50982.12,rent_arrears,48685.26,24,1,82,self,phone,0.688,True,auto_approved
287,eae0e23a-c146-489d-9eda-cb2676b06ff7,3,5,2024-12-20T09:00:00,81810.0,childcare,70967.49,0,0,,self,phone,0.76,True,auto_approved
257,2dbb513b-478a-4ef9-a4b2-0b8fa018c47a,3,6,2024-12-08T09:00:00,37508.5,food,36202.1,18,0,,caseworker_outreach,in_person,0.863,True,auto_approved
276,091b93fd-1126-4c95-8c2d-afa004318173,3,2,2024-12-01T09:00:00,33945.32,childcare,33615.46,25,0,,self,online,0.703,True,auto_approved
301,84944678-14b6-41be-9654-a073bb3b41d8,3,6,2024-12-05T09:00:00,31281.76,medical,33651.74,84,0,,ngo_partner,online,0.984,True,auto_approved
253,75df5a46-82ee-4c82-9f2b-bc5bc9139c1a,3,5,2024-12-17T09:00:00,76319.17,funeral,82231.11,3,0,,self,caseworker_submitted,0.764,True,auto_approved
345,6bf0e06d-caa6-4255-985a-bda55fcd8708,3,4,2024-12-29T09:00:00,50464.79,food,46613.08,18,0,,community_leader,phone,0.446,False,auto_approved
372,62e675fb-e7e2-4af5-8585-66c32daf6e4e,3,8,2024-12-23T09:00:00,66776.93,food,62102.83,49,1,62,caseworker_outreach,online,0.854,True,auto_approved
288,de52e948-d9c5-4ec4-b056-8d633b24c3a2,3,7,2024-12-11T09:00:00,37636.76,rent_arrears,36277.35,37,0,,prior_beneficiary,phone,0.518,True,auto_approved
258,1086cadf-5e01-4669-a8e8-e0039f0f2052,3,9,2024-12-18T09:00:00,54417.71,medical,51984.9,2,0,,ngo_partner,online,0.802,True,auto_approved
273,a2fd0ca8-a91c-429e-8116-3d172772d073,3,8,2024-12-06T09:00:00,72521.95,education,68986.57,26,0,,community_leader,phone,0.441,True,auto_approved
357,334e895f-0fd6-41b4-bf06-07e99dd262fa,3,8,2024-12-07T09:00:00,96390.82,rent_arrears,87389.44,30,0,,self,phone,0.685,False,auto_approved
290,8891bffe-594e-4cd7-9242-651740a8e987,3,10,2024-12-30T09:00:00,55811.35,childcare,56723.84,3,0,,ngo_partner,phone,0.564,True,auto_approved
353,5bd8ddde-7211-43a3-9a75-9e0c104b8561,3,3,2024-12-10T09:00:00,62354.09,medical,65297.14,5,0,,self,online,0.655,True,auto_approved
294,7e2ca395-58aa-4f0d-884c-25562d440c20,3,8,2024-12-29T09:00:00,53983.09,food,57803.43,4,0,,caseworker_outreach,in_person,0.466,True,auto_approved
335,0c95a71e-fc1e-4e00-842b-be590cdbbe98,3,9,2024-12-01T09:00:00,31072.21,medical,30611.66,50,0,,self,in_person,0.672,True,auto_approved
363,45c05575-d815-4d5a-ab2b-f68d018a8bd4,3,5,2024-12-12T09:00:00,52868.96,utilities,60076.44,12,0,,self,phone,0.8,True,auto_approved
282,b8ca8dba-ce50-4d58-9dbf-127871b751af,3,2,2024-12-24T09:00:00,78889.91,medical,74250.69,27,0,,ngo_partner,online,0.871,True,deferred
275,076872d3-3067-4f32-9358-d60df67ca963,3,1,2024-12-27T09:00:00,20526.36,medical,18689.48,15,0,,ngo_partner,phone,0.791,True,deferred
284,d0667e1c-16fd-4e25-b0a3-af287e0d7c18,3,2,2024-12-20T09:00:00,79840.61,rent_arrears,68452.44,12,0,,ngo_partner,in_person,0.509,False,awarded
352,23142d37-59c5-4a06-8d19-bd2af6318874,3,1,2024-12-27T09:00:00,59471.94,education,59338.51,7,0,,caseworker_outreach,online,0.821,True,appealed
264,05af7a87-0173-42f4-980b-c63c0bd2fe2d,3,1,2024-12-14T09:00:00,23564.78,food,24817.45,13,1,72,caseworker_outreach,in_person,0.393,False,awarded
359,7626ce9e-77ab-4352-8796-980dfa9709ae,3,1,2024-12-11T09:00:00,24277.4,medical,26294.9,4,0,,community_leader,online,0.692,True,awarded
319,4b95ce47-9d48-462b-bc36-74c3698bd841,3,2,2024-12-30T09:00:00,53643.49,other,54615.74,50,0,,self,in_person,0.529,False,awarded
327,cf44ae8d-2faf-4d6e-a63a-da4ad7573c57,3,2,2024-12-03T09:00:00,51532.79,medical,54855.16,14,0,,ngo_partner,phone,0.722,True,awarded
302,8a1e4ff8-26c4-4e40-bfe5-b0b5bc323099,3,8,2024-12-13T09:00:00,81277.69,education,71203.4,30,0,,ngo_partner,online,0.85,True,awarded
303,76c9f927-8580-4724-99ed-2740296b1d58,3,4,2024-12-08T09:00:00,20710.73,food,23761.38,5,0,,prior_beneficiary,in_person,0.344,True,awarded
337,ba9db36f-2728-4de1-853b-1c5406578190,3,9,2024-12-25T09:00:00,65081.3,utilities,64378.14,42,0,,ngo_partner,phone,0.813,True,appealed
293,c9fd6907-db4a-4fcd-8c96-d3688d3a62c1,3,9,2024-12-27T09:00:00,68787.32,medical,78293.05,70,0,,caseworker_outreach,phone,0.597,False,deferred
368,9c0da7ac-4931-4ffc-988a-53a311ba478e,3,5,2024-12-25T09:00:00,35613.38,food,31319.47,30,1,71,ngo_partner,in_person,0.678,True,deferred
339,e3dfd69d-be1d-4634-b552-f1ab66bf8133,3,2,2024-12-20T09:00:00,43150.24,food,48165.2,1,0,,caseworker_outreach,in_person,0.523,False,deferred
286,a4b81f0d-bfc2-4ca9-a305-715fc807f46f,3,4,2024-12-29T09:00:00,46371.38,rent_arrears,52711.87,29,0,,ngo_partner,in_person,0.87,False,awarded
367,b9e66523-ef88-48b5-bbec-04d17bf052a0,3,2,2024-12-26T09:00:00,32894.84,funeral,33863.2,26,0,,self,in_person,0.608,False,deferred
322,295d8905-4ff8-46ce-90a3-27cac5228522,3,6,2024-12-15T09:00:00,32255.85,other,29802.71,80,0,,self,phone,0.885,True,awarded
259,7f06d673-378b-4e90-8a12-bfabe4d3a1fe,3,4,2024-12-27T09:00:00,48420.98,medical,52144.83,25,0,,self,in_person,0.626,False,deferred
270,c80fb459-0e66-493f-ad08-9834fb6090fd,3,3,2024-12-06T09:00:00,30205.53,other,33412.27,2,0,,self,in_person,1.0,True,deferred
277,ffe2e7df-8ad4-4b1f-9cf6-9e0a4bd4c15e,3,3,2024-12-28T09:00:00,16143.63,food,17799.75,43,0,,ngo_partner,phone,0.806,False,closed
365,2ab0dd0b-7055-494d-be32-74026a90ec23,3,4,2024-12-26T09:00:00,47840.06,education,44977.81,23,0,,ngo_partner,in_person,0.715,True,deferred
343,2eecda9e-9e6b-4d9d-9706-d6d1cba0257f,3,4,2024-12-11T09:00:00,24684.19,medical,26982.37,55,0,,ngo_partner,phone,0.659,False,closed
348,3053fd4e-56a4-41ec-8b59-d7df96ed9c88,3,8,2024-12-25T09:00:00,16496.29,medical,18884.94,18,0,,prior_beneficiary,in_person,0.978,True,closed
266,10452bfa-3309-483b-aeda-0a1e6de5c714,3,5,2024-12-31T09:00:00,74089.54,rent_arrears,79249.77,93,0,,self,phone,0.773,True,deferred
285,c47934d7-de6a-4f7d-982e-8caf81a5548d,3,3,2024-12-25T09:00:00,27331.76,food,25096.82,86,0,,caseworker_outreach,caseworker_submitted,0.648,True,closed
329,7e8e095e-095f-492b-b51a-865030fd54a3,3,10,2024-12-03T09:00:00,37204.06,medical,35056.66,8,0,,community_leader,in_person,0.688,True,closed
360,f758843c-cad4-42e1-9e53-2f5b4b1abb28,3,1,2024-12-11T09:00:00,25797.26,medical,24523.86,26,0,,caseworker_outreach,in_person,0.838,True,deferred
279,6910cf92-b70f-4592-b44f-c45a2653c2fb,3,1,2024-12-06T09:00:00,30606.11,funeral,33514.85,14,0,,self,caseworker_submitted,0.518,False,deferred
283,aad18c26-a6a7-4c2a-be36-93c2187ff766,3,6,2024-12-01T09:00:00,19746.94,childcare,17255.5,2,1,47,self,online,0.867,True,deferred
341,a1d0f371-8a96-413f-9c4d-b84f7e7c63fd,3,4,2024-12-23T09:00:00,24673.44,medical,22164.54,3,0,,self,online,0.957,True,deferred
308,2563ac74-2d6a-45e5-8df4-b6b4c3b1c813,3,5,2024-12-18T09:00:00,8361.7,medical,7726.35,3,0,,caseworker_outreach,in_person,0.649,True,closed
281,9e317df8-9c49-4843-b3b4-8f645ceb9e35,3,3,2024-12-06T09:00:00,24917.52,food,25926.85,41,0,,community_leader,online,1.0,True,closed
370,629da892-0ab9-466f-894e-fbe382876396,3,9,2024-12-09T09:00:00,25609.33,childcare,25288.0,0,0,,prior_beneficiary,phone,0.553,True,deferred
347,d6ce8f35-f8a1-4d39-a04f-f09570fc78d0,3,10,2024-12-31T09:00:00,22790.47,food,21428.24,3,0,,self,in_person,0.807,True,closed
