award_id,application_id,household_id,award_amount,award_date,need_category,outcome_followup_days
1153,6117,5989329a-7c97-43f5-afd7-2c12b79eab2a,106462.47,2026-09-10,medical,
1154,6500,23748568-404f-4649-9105-0c0b82026090,80904.21,2026-08-26,childcare,
1155,6476,593d4040-e8da-4c9d-a7ea-1a2066c249db,42135.39,2026-08-16,medical,
1156,6538,2c9bcf89-2578-41e4-a0e3-60e5a180c2e2,55688.23,2026-09-03,medical,
1157,6161,f04bfa9e-7c7b-4305-be95-324c775e1225,122237.21,2026-08-27,other,
1158,6169,495d4d1e-de0f-4025-ba92-38713d8d5325,60179.11,2026-08-18,education,
1159,6237,ef694235-ab59-4a51-a90c-988406815000,16040.78,2026-09-07,medical,
1160,6217,bb1f8710-be23-4c00-9452-4e615b8b396e,42896.7,2026-09-10,utilities,122
1161,6192,30b6e31b-d513-452f-850f-03f459bd7953,32622.25,2026-08-18,medical,
1162,6245,da88c4a5-a914-43f6-97f6-0f448de6d626,91813.96,2026-08-07,utilities,
1163,6186,8f26f069-607d-4c37-ae76-4bdd262f3afd,25523.42,2026-08-07,medical,
1164,6443,dca23372-781d-4df8-a459-65c7a88db0c0,95404.85,2026-09-15,utilities,
1165,6498,11c795db-6d43-406e-8c19-ec5f060b6b5b,22234.44,2026-09-04,food,
1166,6362,8389e799-7365-4e69-aa1b-b3efd18b12a4,28859.68,2026-08-07,childcare,
1167,6383,7c6988da-bf0f-49f0-b49b-b18da57da25a,53356.29,2026-09-06,utilities,
1168,6428,e5889d14-0732-42d2-b996-16a648953dc6,11732.26,2026-08-20,food,
1169,6144,8818f90f-b512-4cda-84fd-b2e84ef056b3,3988.32,2026-08-29,other,
1170,6187,47212ff6-0e68-4779-bd1f-3a9a6a222b82,19118.82,2026-08-10,medical,102
1171,6354,d9b2e734-3b28-457e-a0e0-4d3c86368ca5,10885.22,2026-08-16,education,
1172,6150,0dbbb9e7-e6a1-4837-90da-0b1b57212573,2918.99,2026-09-06,food,224
1173,6330,0ee96efe-45b1-49b9-ac7e-c4406f362338,11188.12,2026-08-24,medical,
1174,6224,3e898834-f765-47c8-929b-0793401346b2,9060.61,2026-09-03,food,
1175,6319,f0c06ed1-68ea-4922-aa1c-a9806c0c0b55,4454.83,2026-08-22,utilities,
1176,6087,c7065f31-cc41-40f9-9b17-e85fa7ba187f,10589.7,2026-08-14,childcare,
1177,6253,fc987eb7-4b5d-4e6f-820c-79d97d232fb1,3000,2026-08-25,medical,196
1178,6210,78dd4ab0-99f0-4984-8952-5a362ffdc5f7,2793.96,2026-08-31,education,162
1179,6213,0c79d104-124a-4efe-a431-aa7f4134e7d2,3000,2026-08-31,medical,
1180,6276,3dcdba08-0012-4193-bf73-45189c6baee5,2827.35,2026-08-10,medical,
1181,6374,e88a8fe8-a2fe-46aa-8ed1-168ccaf0a8d6,5123.31,2026-09-11,other,
1182,6715,e47d28c2-bfc0-4bcb-afd7-2c2401980f12,235503.98,2026-09-17,utilities,
1183,7061,abcc3093-1c5f-42a2-8d58-f6dfb1f7e885,119627.29,2026-09-27,food,
1184,7109,2d4695ac-1e0a-4cc8-9e0d-aa0884a222b3,73004.97,2026-10-01,childcare,
1185,7082,21de0848-be7e-49dd-ac13-0b8613476790,100488.88,2026-10-05,food,81
1186,6558,72d9ca14-f788-429f-a7df-87a555933ac0,131920.12,2026-09-17,rent_arrears,164
1187,6633,c76814cf-cca3-4f3e-b50f-1b5fa3cc27c0,74464.77,2026-10-07,education,
1188,6608,23b1b122-d832-4bc2-8100-5e8118f07a6d,133269.14,2026-09-25,childcare,
1189,7060,84c60d0a-6bcd-465f-bf85-88ed1f92c405,118111.23,2026-10-12,utilities,
1190,6563,71d96325-92b0-405e-8fa5-87f3ffcc6d6a,49281.92,2026-10-05,medical,
1191,6978,a51190d3-78b2-4dc9-9871-d9659549d19c,153785.98,2026-09-17,rent_arrears,
1192,6876,6f0930cd-6549-4571-93cc-274bfeb695ba,44463.72,2026-09-28,rent_arrears,86
1193,6830,0118a1ed-63e5-4680-b8a2-dbbb8c553441,47419.6,2026-09-30,funeral,
1194,6804,b38c7815-18c9-4239-9f7b-f941d74b15d0,85177.06,2026-09-16,funeral,
1195,6589,013822d1-4c8c-456b-8c47-f341801e2525,127460.29,2026-09-15,education,
1196,7063,8661fb64-59a6-4e87-ac92-7b7825b7d0e7,127694.6,2026-10-13,medical,146
1197,6737,459a1216-0906-4293-9af8-c3c9a2c9a363,110291.47,2026-09-21,rent_arrears,203
1198,6568,f1971d2e-b828-4db4-9c5c-9ed82ba0f99d,49340.79,2026-09-04,medical,207
1199,6698,c20eb3c5-9263-4f7f-932e-b3c4730c177b,60023.74,2026-09-14,childcare,
1200,7057,60d2a8fc-8871-452e-9286-7464edcf01f8,81467.18,2026-09-10,food,206
1201,6718,15d0d4e4-068c-4e66-88ab-45e4548f27f7,87326.92,2026-09-12,food,75
1202,6821,3c26c95d-d772-472b-8923-3e0c4c38e31a,61694.01,2026-10-06,education,
1203,7108,d6ce4d88-a0f4-4043-8f84-37ab11896375,134488.1,2026-09-19,medical,105
1204,6721,68fccbc7-7401-4bd7-893d-8bc4429ac638,64467.8,2026-09-29,medical,
1205,6647,f70e46c9-e56b-4b34-b8e1-3e9d716146f8,124765.88,2026-10-08,childcare,121
1206,6859,bf0528ef-0987-4baf-a174-c299509c5fd8,50776.84,2026-09-22,medical,217
1207,6889,9833e176-1c0d-44c4-b010-42986d33e969,91089.92,2026-09-14,medical,129
1208,6935,0f32a11c-3473-4bb5-95e3-6d7c1e285c09,38830.86,2026-09-08,utilities,
1209,6981,a245e4ef-6c03-449c-b00d-3095e8596835,62325.84,2026-10-02,food,
1210,6670,cbd80ae5-6732-4dea-85a9-9eeffc9b92ad,70928.59,2026-10-10,other,
1211,7001,c4e62955-843c-4178-9949-462150e940ee,67029.84,2026-10-04,funeral,204
1212,6636,6bd2161e-73ae-492f-843a-57c3723141b0,76118.77,2026-10-02,food,
1213,6733,52439335-e932-4e92-bfbd-6bd096d27aba,59496.63,2026-10-08,childcare,
1214,6906,bab22954-012b-4c1c-9477-534f97b04969,26636.8,2026-09-27,food,120
1215,6728,adf302e2-b7c3-4c11-ace6-dc61ad4412ab,29101.88,2026-10-09,childcare,231
1216,7050,e1340914-1135-4388-bb1b-c43fbd06eab5,17168.59,2026-09-17,childcare,
1217,6838,fad8c25a-af9a-4a79-b9e0-ff53984891ed,46285.85,2026-10-03,rent_arrears,107
1218,6873,16df532c-f746-4070-9249-22d0da903b0e,35017.05,2026-09-15,food,
1219,6982,80dff539-f4c3-44cb-a738-ccce0a1b695f,46689.2,2026-09-16,childcare,
1220,7105,03894562-eefc-4c54-83f3-aecaa9a742fb,18815.5,2026-09-21,medical,145
1221,6654,ce87676b-ad83-4aa4-a96c-8f7f95b4f608,34435.39,2026-10-09,childcare,85
1222,7067,433204ba-c459-4d04-be42-ea57a1a46120,20889.81,2026-09-17,medical,234
1223,6927,a787580d-9391-4875-a257-24c5e7f4ec02,34174.71,2026-09-22,other,
1224,6606,6b57c0f0-87b1-4c05-a7a2-f1365dabe4e0,4378.35,2026-09-09,food,
1225,6867,0f4dfbc1-9df0-40fa-8a18-ff943fbacc05,2495.3,2026-09-29,medical,
1226,6604,28f0f950-f8d9-4875-b764-20583f2b1944,3000,2026-10-11,medical,
1227,6999,d09484f2-dadd-41e4-87ce-2588d4dd1226,2551.91,2026-09-11,medical,
1228,6693,c0c6d02f-b67a-42e5-8798-fd27856b88e5,2384.08,2026-10-02,other,
